@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
5630,'2017/11/30 12:04:08:822',5,1,0.075946,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5631,'2017/11/30 12:04:08:822',5,1,0.076923,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5632,'2017/11/30 12:04:08:822',5,1,0.076923,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5633,'2017/11/30 12:04:08:847',5,1,0.076923,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5634,'2017/11/30 12:04:08:847',5,1,0.076923,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5635,'2017/11/30 12:04:08:847',5,1,0.076923,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5636,'2017/11/30 12:04:08:847',5,1,0.076923,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5637,'2017/11/30 12:04:08:872',5,1,0.076923,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5638,'2017/11/30 12:04:08:872',5,1,0.076923,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5639,'2017/11/30 12:04:08:872',5,1,0.076435,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5640,'2017/11/30 12:04:08:872',5,1,0.076435,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5641,'2017/11/30 12:04:08:897',5,1,0.076435,0.069353,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5642,'2017/11/30 12:04:08:897',5,1,0.076435,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5643,'2017/11/30 12:04:08:897',5,1,0.07619,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5644,'2017/11/30 12:04:08:897',5,1,0.07619,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5645,'2017/11/30 12:04:08:922',5,1,0.07619,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5646,'2017/11/30 12:04:08:922',5,1,0.07619,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5647,'2017/11/30 12:04:08:922',5,1,0.077411,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5648,'2017/11/30 12:04:08:922',5,1,0.077411,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5649,'2017/11/30 12:04:08:947',5,1,0.077411,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5650,'2017/11/30 12:04:08:947',5,1,0.077411,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5651,'2017/11/30 12:04:08:947',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5652,'2017/11/30 12:04:08:947',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5653,'2017/11/30 12:04:08:972',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5654,'2017/11/30 12:04:08:972',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5655,'2017/11/30 12:04:08:972',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5656,'2017/11/30 12:04:08:973',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5657,'2017/11/30 12:04:08:997',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5658,'2017/11/30 12:04:08:997',5,1,0.077656,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5659,'2017/11/30 12:04:08:997',5,1,0.077167,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5660,'2017/11/30 12:04:08:997',5,1,0.077167,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5661,'2017/11/30 12:04:09:022',5,1,0.077167,0.069841,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5662,'2017/11/30 12:04:09:023',5,1,0.077167,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5663,'2017/11/30 12:04:09:023',5,1,0.077167,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5664,'2017/11/30 12:04:09:023',5,1,0.077167,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5665,'2017/11/30 12:04:09:047',5,1,0.077167,0.069597,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5666,'2017/11/30 12:04:09:047',5,1,0.077167,0.07033,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5667,'2017/11/30 12:04:09:047',5,1,0.076923,0.07033,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5668,'2017/11/30 12:04:09:047',5,1,0.076923,0.07033,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5669,'2017/11/30 12:04:09:072',5,1,0.076923,0.07033,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5670,'2017/11/30 12:04:09:072',5,1,0.076923,0.070085,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5671,'2017/11/30 12:04:09:072',5,1,0.076679,0.070085,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5672,'2017/11/30 12:04:09:072',5,1,0.076679,0.070085,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5673,'2017/11/30 12:04:09:097',5,1,0.076679,0.070085,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5674,'2017/11/30 12:04:09:097',5,1,0.076679,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5675,'2017/11/30 12:04:09:097',5,1,0.076679,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5676,'2017/11/30 12:04:09:097',5,1,0.076679,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5677,'2017/11/30 12:04:09:122',5,1,0.076679,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5678,'2017/11/30 12:04:09:122',5,1,0.076679,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5679,'2017/11/30 12:04:09:122',5,1,0.076435,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5680,'2017/11/30 12:04:09:122',5,1,0.076435,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5681,'2017/11/30 12:04:09:147',5,1,0.076435,0.070574,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5682,'2017/11/30 12:04:09:147',5,1,0.076435,0.070818,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5683,'2017/11/30 12:04:09:147',5,1,0.076679,0.070818,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5684,'2017/11/30 12:04:09:147',5,1,0.076679,0.070818,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5685,'2017/11/30 12:04:09:173',5,1,0.076679,0.070818,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5686,'2017/11/30 12:04:09:173',5,1,0.076679,0.072039,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5687,'2017/11/30 12:04:09:173',5,1,0.0779,0.072039,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5688,'2017/11/30 12:04:09:173',5,1,0.0779,0.072039,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5689,'2017/11/30 12:04:09:197',5,1,0.0779,0.072039,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5690,'2017/11/30 12:04:09:197',5,1,0.0779,0.072772,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5691,'2017/11/30 12:04:09:197',5,1,0.078877,0.072772,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5692,'2017/11/30 12:04:09:197',5,1,0.078877,0.072772,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5693,'2017/11/30 12:04:09:222',5,1,0.078877,0.072772,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5694,'2017/11/30 12:04:09:222',5,1,0.078877,0.073748,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5695,'2017/11/30 12:04:09:222',5,1,0.078144,0.073748,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5696,'2017/11/30 12:04:09:222',5,1,0.078144,0.073748,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5697,'2017/11/30 12:04:09:247',5,1,0.078144,0.073748,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5698,'2017/11/30 12:04:09:247',5,1,0.078144,0.075214,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5699,'2017/11/30 12:04:09:247',5,1,0.081563,0.075214,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5700,'2017/11/30 12:04:09:247',5,1,0.081563,0.075214,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5701,'2017/11/30 12:04:09:273',5,1,0.081563,0.075214,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5702,'2017/11/30 12:04:09:273',5,1,0.081563,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5703,'2017/11/30 12:04:09:273',5,1,0.084493,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5704,'2017/11/30 12:04:09:274',5,1,0.084493,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5705,'2017/11/30 12:04:09:297',5,1,0.084493,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5706,'2017/11/30 12:04:09:297',5,1,0.084493,0.076435,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5707,'2017/11/30 12:04:09:297',5,1,0.100855,0.076435,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5708,'2017/11/30 12:04:09:297',5,1,0.100855,0.076435,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5709,'2017/11/30 12:04:09:322',5,1,0.100855,0.076435,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5710,'2017/11/30 12:04:09:322',5,1,0.100855,0.077411,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5711,'2017/11/30 12:04:09:322',5,1,0.100855,0.077411,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5712,'2017/11/30 12:04:09:322',5,1,0.100855,0.077411,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5713,'2017/11/30 12:04:09:347',5,1,0.100855,0.077411,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5714,'2017/11/30 12:04:09:347',5,1,0.100855,0.099878,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5715,'2017/11/30 12:04:09:347',5,1,0.10232,0.099878,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5716,'2017/11/30 12:04:09:347',5,1,0.10232,0.099878,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5717,'2017/11/30 12:04:09:375',5,1,0.10232,0.099878,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5718,'2017/11/30 12:04:09:375',5,1,0.10232,0.079365,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5719,'2017/11/30 12:04:09:375',5,1,0.102808,0.079365,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5720,'2017/11/30 12:04:09:375',5,1,0.102808,0.079365,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5721,'2017/11/30 12:04:09:397',5,1,0.102808,0.079365,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5722,'2017/11/30 12:04:09:397',5,1,0.102808,0.078877,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5723,'2017/11/30 12:04:09:397',5,1,0.10232,0.078877,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5724,'2017/11/30 12:04:09:397',5,1,0.10232,0.078877,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5725,'2017/11/30 12:04:09:422',5,1,0.10232,0.078877,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5726,'2017/11/30 12:04:09:422',5,1,0.10232,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5727,'2017/11/30 12:04:09:422',5,1,0.100366,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5728,'2017/11/30 12:04:09:422',5,1,0.100366,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5729,'2017/11/30 12:04:09:447',5,1,0.100366,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5730,'2017/11/30 12:04:09:447',5,1,0.100366,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5731,'2017/11/30 12:04:09:447',5,1,0.099878,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5732,'2017/11/30 12:04:09:447',5,1,0.099878,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5733,'2017/11/30 12:04:09:478',5,1,0.099878,0.077167,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5734,'2017/11/30 12:04:09:478',5,1,0.099878,0.078388,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5735,'2017/11/30 12:04:09:478',5,1,0.100366,0.078388,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5736,'2017/11/30 12:04:09:478',5,1,0.100366,0.078388,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5737,'2017/11/30 12:04:09:497',5,1,0.100366,0.078388,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5738,'2017/11/30 12:04:09:497',5,1,0.100366,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5739,'2017/11/30 12:04:09:497',5,1,0.101343,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5740,'2017/11/30 12:04:09:497',5,1,0.101343,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5741,'2017/11/30 12:04:09:522',5,1,0.101343,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5742,'2017/11/30 12:04:09:522',5,1,0.101343,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5743,'2017/11/30 12:04:09:522',5,1,0.102076,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5744,'2017/11/30 12:04:09:522',5,1,0.102076,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5745,'2017/11/30 12:04:09:547',5,1,0.102076,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5746,'2017/11/30 12:04:09:547',5,1,0.102076,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5747,'2017/11/30 12:04:09:547',5,1,0.103053,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5748,'2017/11/30 12:04:09:547',5,1,0.103053,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5749,'2017/11/30 12:04:09:572',5,1,0.103053,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5750,'2017/11/30 12:04:09:572',5,1,0.103053,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5751,'2017/11/30 12:04:09:572',5,1,0.102564,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5752,'2017/11/30 12:04:09:572',5,1,0.102564,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5753,'2017/11/30 12:04:09:597',5,1,0.102564,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5754,'2017/11/30 12:04:09:597',5,1,0.102564,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5755,'2017/11/30 12:04:09:597',5,1,0.101832,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5756,'2017/11/30 12:04:09:597',5,1,0.101832,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5757,'2017/11/30 12:04:09:627',5,1,0.101832,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5758,'2017/11/30 12:04:09:627',5,1,0.101832,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5759,'2017/11/30 12:04:09:627',5,1,0.101343,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5760,'2017/11/30 12:04:09:627',5,1,0.101343,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5761,'2017/11/30 12:04:09:661',5,1,0.101343,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5762,'2017/11/30 12:04:09:661',5,1,0.101343,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5763,'2017/11/30 12:04:09:661',5,1,0.101587,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5764,'2017/11/30 12:04:09:661',5,1,0.101587,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5765,'2017/11/30 12:04:09:672',5,1,0.101587,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5766,'2017/11/30 12:04:09:672',5,1,0.101587,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5767,'2017/11/30 12:04:09:672',5,1,0.10232,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5768,'2017/11/30 12:04:09:672',5,1,0.10232,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5769,'2017/11/30 12:04:09:697',5,1,0.10232,0.102076,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5770,'2017/11/30 12:04:09:697',5,1,0.10232,0.10232,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5771,'2017/11/30 12:04:09:697',5,1,0.102564,0.10232,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5772,'2017/11/30 12:04:09:697',5,1,0.102564,0.10232,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5773,'2017/11/30 12:04:09:722',5,1,0.102564,0.10232,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5774,'2017/11/30 12:04:09:722',5,1,0.102564,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5775,'2017/11/30 12:04:09:722',5,1,0.103785,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5776,'2017/11/30 12:04:09:722',5,1,0.103785,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5777,'2017/11/30 12:04:09:747',5,1,0.103785,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5778,'2017/11/30 12:04:09:747',5,1,0.103785,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5779,'2017/11/30 12:04:09:747',5,1,0.104274,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5780,'2017/11/30 12:04:09:747',5,1,0.104274,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5781,'2017/11/30 12:04:09:772',5,1,0.104274,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5782,'2017/11/30 12:04:09:772',5,1,0.104274,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5783,'2017/11/30 12:04:09:772',5,1,0.104274,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5784,'2017/11/30 12:04:09:772',5,1,0.104274,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5785,'2017/11/30 12:04:09:797',5,1,0.104274,0.103053,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5786,'2017/11/30 12:04:09:797',5,1,0.104274,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5787,'2017/11/30 12:04:09:797',5,1,0.104029,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5788,'2017/11/30 12:04:09:797',5,1,0.104029,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5789,'2017/11/30 12:04:09:822',5,1,0.104029,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5790,'2017/11/30 12:04:09:822',5,1,0.104029,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5791,'2017/11/30 12:04:09:822',5,1,0.10525,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5792,'2017/11/30 12:04:09:823',5,1,0.10525,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5793,'2017/11/30 12:04:09:847',5,1,0.10525,0.103297,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5794,'2017/11/30 12:04:09:847',5,1,0.10525,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5795,'2017/11/30 12:04:09:848',5,1,0.104518,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5796,'2017/11/30 12:04:09:848',5,1,0.104518,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5797,'2017/11/30 12:04:09:872',5,1,0.104518,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5798,'2017/11/30 12:04:09:872',5,1,0.104518,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5799,'2017/11/30 12:04:09:872',5,1,0.103297,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5800,'2017/11/30 12:04:09:872',5,1,0.103297,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5801,'2017/11/30 12:04:09:897',5,1,0.103297,0.101343,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5802,'2017/11/30 12:04:09:897',5,1,0.103297,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5803,'2017/11/30 12:04:09:897',5,1,0.103053,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5804,'2017/11/30 12:04:09:897',5,1,0.103053,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5805,'2017/11/30 12:04:09:922',5,1,0.103053,0.101099,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5806,'2017/11/30 12:04:09:922',5,1,0.103053,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5807,'2017/11/30 12:04:09:922',5,1,0.103785,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5808,'2017/11/30 12:04:09:922',5,1,0.103785,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5809,'2017/11/30 12:04:09:947',5,1,0.103785,0.101587,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5810,'2017/11/30 12:04:09:947',5,1,0.103785,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5811,'2017/11/30 12:04:09:947',5,1,0.103541,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5812,'2017/11/30 12:04:09:947',5,1,0.103541,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5813,'2017/11/30 12:04:09:972',5,1,0.103541,0.101832,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5814,'2017/11/30 12:04:09:972',5,1,0.103541,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5815,'2017/11/30 12:04:09:972',5,1,0.101587,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5816,'2017/11/30 12:04:09:972',5,1,0.101587,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5817,'2017/11/30 12:04:09:997',5,1,0.101587,0.100611,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5818,'2017/11/30 12:04:09:997',5,1,0.101587,0.078144,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5819,'2017/11/30 12:04:09:998',5,1,0.100855,0.078144,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5820,'2017/11/30 12:04:09:998',5,1,0.100855,0.078144,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5821,'2017/11/30 12:04:10:024',5,1,0.100855,0.078144,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5822,'2017/11/30 12:04:10:024',5,1,0.100855,0.100855,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5823,'2017/11/30 12:04:10:024',5,1,0.101587,0.100855,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5824,'2017/11/30 12:04:10:024',5,1,0.101587,0.100855,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5825,'2017/11/30 12:04:10:049',5,1,0.101587,0.100855,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5826,'2017/11/30 12:04:10:049',5,1,0.101587,0.100122,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5827,'2017/11/30 12:04:10:049',5,1,0.100855,0.100122,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5828,'2017/11/30 12:04:10:049',5,1,0.100855,0.100122,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5829,'2017/11/30 12:04:10:072',5,1,0.100855,0.100122,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5830,'2017/11/30 12:04:10:072',5,1,0.100855,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5831,'2017/11/30 12:04:10:072',5,1,0.099878,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5832,'2017/11/30 12:04:10:072',5,1,0.099878,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5833,'2017/11/30 12:04:10:097',5,1,0.099878,0.075702,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5834,'2017/11/30 12:04:10:097',5,1,0.099878,0.074237,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5835,'2017/11/30 12:04:10:097',5,1,0.08083,0.074237,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5836,'2017/11/30 12:04:10:097',5,1,0.08083,0.074237,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5837,'2017/11/30 12:04:10:122',5,1,0.08083,0.074237,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5838,'2017/11/30 12:04:10:122',5,1,0.08083,0.073993,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5839,'2017/11/30 12:04:10:122',5,1,0.079853,0.073993,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5840,'2017/11/30 12:04:10:122',5,1,0.079853,0.073993,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5841,'2017/11/30 12:04:10:147',5,1,0.079853,0.073993,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5842,'2017/11/30 12:04:10:147',5,1,0.079853,0.074481,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5843,'2017/11/30 12:04:10:147',5,1,0.081074,0.074481,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5844,'2017/11/30 12:04:10:147',5,1,0.081074,0.074481,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5845,'2017/11/30 12:04:10:172',5,1,0.081074,0.074481,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5846,'2017/11/30 12:04:10:172',5,1,0.081074,0.075458,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5847,'2017/11/30 12:04:10:172',5,1,0.080586,0.075458,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5848,'2017/11/30 12:04:10:172',5,1,0.080586,0.075458,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5849,'2017/11/30 12:04:10:197',5,1,0.080586,0.075458,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5850,'2017/11/30 12:04:10:197',5,1,0.080586,0.076923,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
5851,'2017/11/30 12:04:10:197',5,1,0.078877,0.076923,1,1,0.659941,0.33944,0.948724,0.759272,0.615526
